51.1107065905102,12298.344508546099,1534447.2708915852,191450663.25944206,23887012233.805527,2980346699349.0566,371853388931240.44,46395589779376960,5788708171147215000,722248438915195300000,90113854782915620000000,11243370544397811000000000,1402818484495667200000000000,175027558922111520000000000000,21837926090093393000000000000000,2724685294437565700000000000000000,339954898789227200000000000000000000,42415662992980520000000000000000000000,5292138673517209000000000000000000000000,660292207253046800000000000000000000000000,82383668655708130000000000000000000000000000,10278886811960310000000000000000000000000000000,1282481295347983000000000000000000000000000000000,160013268265940230000000000000000000000000000000000,19964615557375762000000000000000000000000000000000000,2490955148115374500000000000000000000000000000000000000,310792738887984820000000000000000000000000000000000000000,38777144027894500000000000000000000000000000000000000000000,4838166117844927600000000000000000000000000000000000000000000,603650732169035500000000000000000000000000000000000000000000000,75316596737799770000000000000000000000000000000000000000000000000,9397138845142494000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82821979146849330000000000000000000000,-714329503823404400000000000000000000000,-89125821036047720000000000000000000000000,-11120095064523863000000000000000000000000000,-1387437586912810600000000000000000000000000000,-173108507312977410000000000000000000000000000000,-21598488911911684000000000000000000000000000000000,-2694811076802955700000000000000000000000000000000000,-336227537351690300000000000000000000000000000000000000,-41950605704995604000000000000000000000000000000000000000,-5234114174351846000000000000000000000000000000000000000000,-653052577453527700000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11047710245374441000000000000000000000000,-89101688228779030000000000000000000000000,-11117084044456473000000000000000000000000000,-1387061906066599800000000000000000000000000000,-173061634304110660000000000000000000000000000000,-21592640633625454000000000000000000000000000000000,-2694081395250849600000000000000000000000000000000000,-336136496003564760000000000000000000000000000000000000,-41939246641442950000000000000000000000000000000000000000,-5232696916199810000000000000000000000000000000000000000000,-652875748692257800000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467541437121086400000000000000000000000000,-11121264764492378000000000000000000000000000,-1387583528318062200000000000000000000000000000,-173126716201095180000000000000000000000000000000,-21600760811324158000000000000000000000000000000000,-2695094537237254600000000000000000000000000000000000,-336262904408393640000000000000000000000000000000000000,-41955018385471910000000000000000000000000000000000000000,-5234664735617445000000000000000000000000000000000000000000,-653121270893563900000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194238681054444900000000000000000000000000000,-1389389115007564700000000000000000000000000000,-173351996578538000000000000000000000000000000000,-21628868693724348000000000000000000000000000000000,-2698601516965669500000000000000000000000000000000000,-336700464742873340000000000000000000000000000000000000,-42009612174315893000000000000000000000000000000000000000,-5241476319130168600000000000000000000000000000000000000000,-653971141729825700000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25621245979539146000000000000000000000000000000,-172976180054230170000000000000000000000000000000,-21581978633322150000000000000000000000000000000000,-2692751114827038000000000000000000000000000000000000,-335970518866644000000000000000000000000000000000000000,-41918537886499740000000000000000000000000000000000000000,-5230113119790853000000000000000000000000000000000000000000,-652553372509894900000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370017918380828600000000000000000000000000000000,-21621566934027250000000000000000000000000000000000,-2697690485365687000000000000000000000000000000000000,-336586797045079870000000000000000000000000000000000000,-41995429991835000000000000000000000000000000000000000000,-5239706827848242000000000000000000000000000000000000000000,-653750365423595200000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442130067297077650000000000000000000000000000000000,-2702234248599482000000000000000000000000000000000000,-337153715517893820000000000000000000000000000000000000,-42066163565836850000000000000000000000000000000000000000,-5248532153118229000000000000000000000000000000000000000000,-654851487275376800000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57857665625977860000000000000000000000000000000000000,-336096404572494730000000000000000000000000000000000000,-41934244477385150000000000000000000000000000000000000000,-5232072804724443000000000000000000000000000000000000000000,-652797879147327800000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555331447697162000000000000000000000000000000000000000,-41986754005354770000000000000000000000000000000000000000,-5238624341024330000000000000000000000000000000000000000000,-653615305004577950000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984642615613640800000000000000000000000000000000000000000,-5237187634567244000000000000000000000000000000000000000000,-653436049301457600000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128090681177355160000000000000000000000000000000000000000000,-653574645203644350000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16634588594331916000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
